0.052936239657932024,0.0437044436427737,0.051821712906164316,0.05200376173552272,0.050674313361306844,0.05561019654324969,0.0,0.04782375592337317,0.0,0.0,0.0,0.05461481392176723
0.0,0.04816569284120848,0.05011398618238498,0.0,0.0,0.0,0.05594231941596486,0.0,0.0,0.0,0.05431055035531736,0.0
0.04405612534407276,0.05321763003335933,0.0,0.0,0.0,0.0,0.04193763290636925,0.0,0.0,0.0,0.0,0.0
0.04557013798457283,0.04949790592322631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04810779418129625,0.0,0.0
0.0,0.0,0.0,0.04414721133104811,0.04092544280716414,0.05997460352989052,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.044451560438377995,0.049195450724218104,0.0,0.0,0.0,0.0,0.0,0.0
0.04800830279214663,0.0,0.0,0.052650879590185384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04651854646185115,0.0,0.05569140242928193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.046614036695862664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052923597159966335,0.0,0.0,0.0
0.0,0.0,0.04083985281826274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
