0.05876259022942612,0.048152245461838356,0.04725660786345447,0.05080791857903997,0.044875912496755,0.05863397120608337,0.0,0.04576861716492341,0.0,0.0,0.0,0.04923842921471272
0.0,0.04264538318026805,0.05660209081854004,0.0,0.0,0.0,0.05559026993343359,0.0,0.0,0.0,0.04145571145620721,0.0
0.04032987905703903,0.05206349348267647,0.0,0.0,0.0,0.0,0.05617245928435108,0.0,0.0,0.0,0.0,0.0
0.0431241062796075,0.05615389549040736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054274928303198466,0.0,0.0
0.0,0.0,0.0,0.04549404515670719,0.04857850436832589,0.04427722895719374,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0556848849960664,0.052877771507691435,0.0,0.0,0.0,0.0,0.0,0.0
0.04907500696286154,0.0,0.0,0.05654747128507997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05176887391001574,0.0,0.05092988218782521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.045790557545005314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05531477102286947,0.0,0.0,0.0
0.0,0.0,0.05498204819145309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
