0.05543817311744067,0.041677439065576895,0.056579023118941786,0.04045433076867243,0.053092701295284025,0.04033121501450645,0.059684186670052736,0.04235614868378938,0.046624372589130006,0.05984331067200653,0.059556027569333814,0.05285765032063938,0.054411911174934754,0.045733405136926294
0.052939717091733736,0.05800349968220701,0.04374221955781629,0.04978649111038259,0.05748031366291564,0.045994446844409315,0.04864930998920231,0.041906914444997355,0.05904042956439118,0.040119165624226114,0.04582548159614362,0.058234840711735604,0.05205784965691365,0.0
0.0,0.041505526343573525,0.056125664250982976,0.0452927073333374,0.0407206054032102,0.05476346932506157,0.05725106901902002,0.040042313997767164,0.04659536848464088,0.04080230582450627,0.04779949053490679,0.0520902323630865,0.045567926275254154,0.0
0.04674383482554509,0.05179117877406963,0.05141277655421989,0.052864316779533974,0.049027479302163106,0.04123440950910418,0.05795709456701188,0.0,0.04884320284164583,0.04455643116132816,0.0,0.0451965256633335,0.0,0.0
0.059231084447249976,0.041043023133074334,0.05623097006628928,0.058980077230134056,0.044091294806767836,0.05586440559688463,0.049961583914331614,0.04256443311397892,0.043472730227912475,0.0,0.0,0.0,0.0,0.04020182970506653
0.04054579157351273,0.055034755704239456,0.05859374034256483,0.0,0.05116589667138276,0.040597119071224035,0.051676707157824776,0.0,0.0,0.041335773897607224,0.0,0.04206799563036319,0.057019306653671706,0.049391314877406216
0.05981515484321461,0.043786448080449,0.0,0.04168994220003705,0.0494333186506365,0.04164853409159421,0.04385253638233321,0.0,0.049354140842894176,0.05801859950160286,0.0,0.0,0.0,0.0
0.0,0.04947718029045598,0.04546059781983335,0.050895372181937404,0.04421120844404082,0.0,0.0,0.053585503463461144,0.05786085355308046,0.04983033550416539,0.05653743880987127,0.0,0.0,0.0
0.0,0.053969201455800184,0.0510879100405575,0.042174733675251236,0.04963480815671715,0.0,0.0,0.0,0.0487621783515982,0.05996201847431591,0.056033159323941796,0.04865548025806235,0.0,0.0
0.0,0.04368386188467874,0.0,0.0,0.05533478405557023,0.04873981976019481,0.04575979600366532,0.0,0.041858532033954815,0.0,0.05155041306021796,0.05306258102045858,0.0,0.0
0.0,0.047095142411576,0.0,0.0,0.05120872578671745,0.0,0.0,0.0,0.05165585666975645,0.05376044621069674,0.04763657513886078,0.05872888539242055,0.05550216219798978,0.0
