0.0,0.1580916292800953,0.15734391312109594,0.0,0.0,0.1412629249165896,0.0,0.14565943142399973,0.15078294071591306,0.14643730972853258,0.0,0.0,0.0,0.1483870887230178,0.14352803689129012,0.1587991372599153,0.1562389661524137,0.15791446807176854,0.1577460471881773,0.15877504406021303,0.14021531653310046,0.1483405657357398,0.15679466813758397,0.14699295337249624
0.15849747213363602,0.15783963498854514,0.0,0.0,0.15102218463880915,0.0,0.0,0.14204491799821548,0.14250782844304086,0.14764848654277218,0.0,0.0,0.0,0.1423288133088701,0.15772917319099686,0.14338570496844294,0.0,0.14902526717598566,0.0,0.0,0.0,0.1569775671440502,0.15558086887203096,0.14496997964219177
0.15405867570469095,0.15851419194187716,0.14608827627110452,0.1507012140199929,0.15519207849607125,0.15476607279717178,0.0,0.0,0.0,0.0,0.14199590355225628,0.1467655843636804,0.0,0.15165202643787082,0.0,0.0,0.14087212846029568,0.0,0.0,0.0,0.1519229437825257,0.0,0.0,0.0
0.14101339169518484,0.15700168240630308,0.15406659919657928,0.0,0.1586379708416864,0.1594664058081142,0.0,0.0,0.1427453416334788,0.0,0.0,0.1536032660636735,0.1452491960384616,0.0,0.0,0.14096387242901043,0.15111815518747695,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14584582191595558,0.152040658449313,0.0,0.1402566033947978,0.0,0.0,0.1558268540715398,0.0,0.14512605965198716,0.0,0.1405346553740376,0.15549044237301024,0.14681246857277333,0.0,0.0,0.0
0.1591066820522934,0.1438311306193851,0.15296334270070747,0.0,0.0,0.15069895506583678,0.15568609818145118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15282359988276667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15053261738245907,0.1587793218448029,0.15229524559391153,0.14125995321458554,0.1578103968774778,0.0,0.0,0.0,0.0,0.0,0.14378326857332654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15990494820390935,0.1426434763689978,0.15114015460982957,0.0,0.1477139823818775,0.0,0.14325646141921128,0.0,0.0,0.0,0.0,0.14508159963557454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14074335616673472,0.14692040811684903,0.1592588064991804,0.1437287501057405,0.0,0.15436420826083916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14969661037279208,0.1491085323627418,0.0,0.14505592835428144,0.14841996200962942,0.14313790276150545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15148968737797763,0.0,0.1512510088088922,0.1461216640660806,0.15665561939392272,0.1439596880633138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14014460044071014,0.0,0.0,0.0,0.1549682439346122,0.14314391754406505,0.14972325971478737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.1587026044791643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15814217522869684,0.0,0.0,0.14000834487112995,0.0,0.0,0.0,0.0,0.1400775941632481,0.0,0.0,0.0,0.0
0.0,0.1452971015028483,0.1404977385715156,0.0,0.0,0.14618549778775336,0.0,0.0,0.0,0.0,0.0,0.0,0.14949912485154007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.14680984421205656,0.0,0.0,0.14250522850549932,0.0,0.0,0.0,0.0,0.0,0.15923023341405845,0.0,0.0,0.15800069598470773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15478711841715528,0.15159516505743967,0.0,0.14407148048185373,0.0,0.1500263163481422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
