0.046922207665601595,0.05944566082645828,0.052596234729084396,0.0414640892698797,0.043800051282521936,0.054983254187095806,0.058606960277959495,0.0477497537796887,0.05178784161332984,0.04368361745967603
0.057026133405634866,0.05371285444305032,0.059058868786459794,0.05513975366997194,0.04377619042659556,0.05316279885053806,0.05986732386108656,0.05645935328195162,0.0491686129141124,0.0
0.059464332020438826,0.04509645680248758,0.05499847709618107,0.054460789635985385,0.05344484910931774,0.0,0.0402272808386586,0.045750222394093806,0.0489494172134875,0.058234698079493386
0.058006732452106864,0.05089266900809615,0.0408206486282184,0.0,0.04954695643014876,0.04134335333086307,0.04801597052454106,0.047467711090662654,0.046865513114745974,0.040117102981251485
0.04345510732251173,0.04512521392603934,0.053841746145844964,0.0,0.05103102765753012,0.04706112170589804,0.044102449837439536,0.05311469501616184,0.05136686870829565,0.0
0.04499133772368525,0.05487675911831582,0.048192781637134814,0.04572923698871065,0.0,0.043434524494295655,0.055598005106176185,0.04391034248675948,0.05449772848797743,0.0
0.05658367508541658,0.04946019832817513,0.04954831880976619,0.05245072239577121,0.047746003742804174,0.0,0.053268386993745864,0.04471591641868715,0.0,0.0
0.05369526854774119,0.05295804141651269,0.048818192449096916,0.04740055924757098,0.05560654710538402,0.04133124461000361,0.0,0.05562299985645472,0.0,0.0
0.04865228354207311,0.053538531687504574,0.054670361153067046,0.05008503448717834,0.0413969466792449,0.048819898772607916,0.0,0.04836251746190716,0.0,0.0
0.05725495023150156,0.04205232063747764,0.0,0.05081709069114896,0.04036103521460035,0.04946172075992762,0.05582443356950128,0.0,0.051908847228309365,0.0
0.04008967069234555,0.05003308303844002,0.05724016285960956,0.0,0.05806656463057188,0.0538179421533357,0.0,0.0,0.04750385091484752,0.05486231163904573
0.04890391344328486,0.05070024083679325,0.048357103974850615,0.04007369918647513,0.0,0.054718179259629005,0.048198122963420485,0.0,0.045810764024548783,0.0
0.05144549145749304,0.05316999395700083,0.0,0.04700256708633884,0.0,0.043383342383770264,0.0,0.0548578048807027,0.0,0.0
0.04244020831234209,0.05265036710516434,0.04784305731364306,0.0,0.056298491735359744,0.0,0.0,0.0,0.045180503520577904,0.0
0.059690626542426586,0.0,0.04758058505640873,0.0,0.0,0.0,0.04851265734469509,0.0,0.0,0.0
0.05543207624637163,0.0,0.0,0.05044245804298892,0.0,0.0,0.0,0.0,0.0,0.0
