0.14589118381695232,0.14070723069611446,0.1429422925744137,0.14888341026547572,0.1502273083056626,0.15535421190439658,0.14506641658893077,0.0,0.0,0.1491609331857321,0.14882312439787437,0.1453893801011912,0.14314049328418496,0.1424655437180118,0.14001604766273587,0.14647301525814585,0.14281561241061294,0.1498450408592573,0.14905976589235134,0.14088905432812515,0.14554197579668107,0.0
0.0,0.0,0.0,0.15001067510516825,0.0,0.0,0.15774057962400773,0.0,0.14505633214400337,0.14768644286777757,0.1494757642163684,0.14770532038570927,0.15197150976481383,0.14405378073266456,0.14741889740677594,0.15773453970498175,0.14115131601068998,0.15028685572105932,0.14562686467911332,0.1540022618285569,0.1573780801975577,0.0
0.15871779356833274,0.1533145211528419,0.14076864945665624,0.1543515587824079,0.14675495800810848,0.15151153000225195,0.15049190453121314,0.0,0.15996632870463262,0.14560771170648185,0.0,0.0,0.0,0.14034834484867229,0.14149730078036274,0.0,0.0,0.15626707215780156,0.0,0.0,0.0,0.1566091244659043
0.0,0.0,0.0,0.1408141691871985,0.0,0.0,0.0,0.0,0.0,0.1436756441032339,0.1416201237401461,0.14246072260612935,0.0,0.14026528844703368,0.14325453202421554,0.145823921721363,0.1453339881461444,0.1402295308681578,0.1442125936045726,0.15213364423464665,0.0,0.0
0.14656805219171443,0.0,0.0,0.14680978276086834,0.14102800932282222,0.0,0.15674261368417727,0.1455113520947842,0.14181912352504425,0.0,0.0,0.0,0.1525869176291405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14672505943379577,0.0,0.14818782398297412,0.0,0.1585752702923801,0.15915859936842622,0.0,0.1539697235826695,0.14039534771751877,0.14642639952824718,0.0
0.14285912537896778,0.1507780973847335,0.15931461979657469,0.0,0.15276273782078134,0.0,0.15038292267781075,0.14685946594323213,0.14862954583053814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15525300995502792,0.15686449680349307,0.15564408561248666,0.14613662985822087,0.15048044205583475,0.0,0.0,0.0,0.1474989308009627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15576876558584205,0.14207688963229095,0.0,0.14297126948165612,0.0,0.14067323099855056,0.15716246718992777,0.15843656603863596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.14713448451693925,0.1535656134637737,0.0,0.1448947009635286,0.14989203843136825,0.0,0.0,0.14012368379148776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
