0.059122886596826046,0.05604342369070167,0.0,0.0,0.0,0.0,0.04096334079025356,0.0,0.04247649871966558,0.0,0.057867550375452007,0.052155467714202666,0.05364949562681065
0.050040919431131425,0.04004469122569876,0.05939656988837074,0.0,0.0,0.0,0.05378463000748113,0.0,0.0467403915650661,0.044286796600901505,0.0,0.0,0.0
0.059086930342975,0.0,0.05964393109707479,0.041589276536569304,0.0,0.0,0.0,0.05777443235697342,0.0,0.0,0.0,0.0,0.0
0.0,0.05423816701297795,0.05077075237372677,0.0,0.0,0.0,0.0,0.05506255817499018,0.0,0.0,0.0,0.0,0.0
0.0,0.04885568801946144,0.054539677932612815,0.051116155134313765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05803716887536739,0.056602289640352965,0.0,0.049837021277044105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.05729590464666286,0.04471730172838341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0501952731781792,0.04128172506013858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.042300695190413316,0.0,0.05207460822711661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04261697798544488,0.0,0.0,0.0,0.04988351580910116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.048957491142302266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.042903350137852944,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0597399607609512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.05216475352459222,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.04244464300357023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.053459823044940055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04197874523681667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.05893170581413407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.04710991948843849,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04112977261991601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.04646135475214948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04030767893562636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.05354337859853325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.04470582861222667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05036125729870085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
